OBJECTID;CODECARTO;LIBELLE;HISTO;NATURE;LIENDOC;REFERENTIEL;TIMESTAMP;WKT_GEOM
"1273";"53053-INV-1849-01";"habitation";"présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53053-INV-1849-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (120068.056999996 126688.495000001,120070.144000001 126693.296)"
"1274";"53053-INV-1755-01";"habitation";"présent à l'IPA en 2011";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53053-INV-1755-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (119783.241999999 126686.140999999,119785.019000001 126678.785999998)"
"1371";"92048-INV-0058-02";"habitation (Maison du Bailli)";"présent à l'IPM en 1975 présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92048-INV-0058-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (166296.986000001 118426.706999999,166315.623999998 118436.567000002)"
"1372";"62063-INV-1292-02";"habitation";"présent à l'IPM en 1974 présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-1292-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (234926.952 150292.085000001,234930.593000002 150288.52,234933.696999997 150285.215999998)"
"1373";"62063-INV-0863-02";"habitation - magasin";"présent à l'IPM en 1974 présent à l'IPA en 2004";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-0863-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (235507.752999999 148971.328000002,235509.574000001 148967.352000002)"
"1374";"53084-INV-0262-01";"école - maison communale";"présent à l'IPA en 2006";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53084-INV-0262-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (120854.039999999 121276.559,120871.814000003 121284.335999999)"
"1375";"62063-INV-2680-01";"habitation";"présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-2680-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (234613.787 147995.920000002,234616.237000003 147985.539999999,234619.756999999 147975.083999999,234621.618000001 147964.618999999,234622.468000002 147951.077,234623.285999998 147957.824000001,234623.700000003 147943.708999999,234624.671999998 147934.296999998,234625.763999999 147925.331999999,234641.056000002 147971.028000001,234641.427000001 147979.151000001,234641.571000002 147963.243000001,234641.616999999 147955.831,234642.603 147948.730999999,234643.376000002 147941.988000002,234644.542999998 147935.517999999,234645.836000003 147928.598999999,234646.009000003 147921.875999998,234646.744999997 147914.204999998)"
"1503";"92087-INV-0604-01";"habitation";"présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92087-INV-0604-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (166793.173 114149.140000001,166793.276000001 114159.287)"
"1504";"53039-INV-0142-01";"dépendance - grange";"présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53039-INV-0142-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (107225.092 124555.034000002,107173.283 124561.691)"
"1505";"62032-INV-0222-01";"ferme (Ferme Flagothier)";"présent à l'IPA en 2010";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62032-INV-0222-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (236584.350000001 136190.842,236595.506999999 136195.046)"
"1506";"62032-INV-0047-02";"ferme";"présent à l'IPM en 1980 présent à l'IPA en 2010";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62032-INV-0047-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (235539.619999997 134197.875999998,235549.791000001 134200.833000001)"
"1507";"25005-INV-0070-02";"ferme";"présent à l'IPM en 1973 présent à l'IPA en 2006";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25005-INV-0070-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (176532.123999998 163168.046,176540.060999997 163176.381000001)"
"1508";"53039-INV-0088-01";"ferme";"présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53039-INV-0088-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (105112.410999998 123774.838,105125.669 123784.491)"
"1509";"92087-INV-0606-01";"ferme - habitation";"présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92087-INV-0606-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (170366.316 111626.504000001,170386.329000004 111632.840999998)"
"1510";"62108-INV-0098-02";"habitation";"présent à l'IPM en 1980 présent à l'IPA en 2007";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62108-INV-0098-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (241708.961000003 153288.57,241714.369999997 153293.421,241717.582999997 153299.094999999,241720.196999997 153303.537,241723.752999999 153309.973999999,241733.034999996 153323.443,241735.023000002 153330.436999999,241740.465999998 153335.844999999,241743.358999997 153341.313999999,241746.391000003 153348.030000001,241751.056999996 153354.736000001,241762.303999998 153322.629999999,241765.207999997 153328.125,241767.189000003 153383.105,241767.645999998 153333.550000001,241770.414999999 153391.16,241771.336000003 153338.197999999,241776.086000003 153397.214000002,241779.031000003 153403.111000001,241781.932999998 153408.300999999,241790.961000003 153420.734999999,241793.667999998 153426.083999999,241796.776000001 153430.313999999,241799.75 153435.526000001,241803.684 153392.390000001,241808.270000003 153398.245999999,241808.332000002 153448.265999999,241811.383000001 153452.884,241811.443999998 153405.037999999,241814.379000001 153457.651000001,241814.875 153409.662999999,241817.167999998 153463.546999998,241818.806000002 153415.079999998,241822.513999999 153422.070999999,241825.034999996 153476.655999999,241829.530000001 153483.103999998,241830.854999997 153435.414000001,241833.208999999 153441.145,241836.875 153445.66,241839.140000001 153450.294,241840.081 153498.215999998,241842.895000003 153455.728999998,241843.925999999 153505.706999999,241846.331 153460.480999999,241848.774999999 153513.195,241852.327 153470.881999999,241857.175999999 153476.193,241860.763999999 153481.285999998,241863.728 153522.511999998,241865.631999999 153484.820999999,241868.729999997 153525.842,241870.619000003 153491.039000001,241873.373999998 153528.927000001,241877.833999999 153531.949000001)"
"1511";"62108-INV-0018-02";"ferme";"présent à l'IPM en 1980 présent à l'IPA en 2007";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62108-INV-0018-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (245236.879000001 159313.726,245248.116999999 159315.155999999)"
"1512";"62108-INV-0352-01";"habitation";"présent à l'IPA en 2007";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62108-INV-0352-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (243728.829000004 159666.645,243734.601999998 159671.333999999,243742.203000002 159681.728,243746.329000004 159686.327,243751.412 159692.059999999)"
"1513";"25117-INV-0095-01";"minoterie";"présent à l'IPA en 2008";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25117-INV-0095-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (169186.277000003 140812.778000001,169199.082999997 140824.737)"
"1781";"62063-INV-2743-01";"habitation";"présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-2743-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (234693.119999997 149019.039000001,234699.009999998 149021.039000001,234704.408 149022.096999999,234710.439999998 149023.579,234716.579000004 149026.965999998,234719.093000002 149001.719000001,234725.686999999 149002.653000001,234727.884999998 149028.006000001,234732.090999998 149003.811999999,234733.406000003 149029.294,234739.649999999 149005.482000001,234740.814000003 149031.728,234747.163999997 149033.210000001,234753.596000001 149007.127999999,234754.784999996 149035.327,234765.594999999 149010.340999998,234770.972000003 149012.184,234779.177000001 149016.114999998)"
"1782";"62063-INV-0408-02";"bureau - morgue";"présent à l'IPM en 1974 présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-0408-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (236349.436999999 149027.412,236360.126000002 148990.348999999)"
"1783";"62063-INV-2537-01";"habitation";"présent à l'IPA en 2004";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-2537-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (239937.482000001 147088.725000001,240009.052000001 147122.857000001,240095.846000001 147198.032000002,240116.218999997 147232.692000002,240122.943000004 147314.342,240163.579999998 147315.506999999)"
"1784";"62096-INV-0345-01";"";"présent à l'IPA en 2009";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62096-INV-0345-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (232798.751999997 143079.824999999,232803.619999997 143078.344000001,232809.335000001 143076.862,232810.817000002 143117.289999999,232814.626999997 143075.169,232816.108999997 143115.385000002,232819.919 143073.475000001,232821.189000003 143113.48,232825.421999998 143164.914999999,232825.634000003 143071.782000002,232825.846000001 143111.999000002,232831.137000002 143163.010000002,232831.983999997 143110.940000001,232836.428999998 143161.317000002,232837.064000003 143108.399999999,232840.873999998 143159.835000001,232842.355999999 143107.342,232846.376999997 143158.142000001,232851.880999997 143155.813999999,232857.384000003 143154.754999999)"
"1785";"53070-INV-0206-01";"habitation";"présent à l'IPA en 2007";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53070-INV-0206-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (107862.803999998 128077.938000001,107870.137999997 128072.929000001,107885.5 128066.195,107896.711000003 128052.146000002)"
"1786";"25091-INV-0020-02";"ferme";"présent à l'IPM en 1973 présent à l'IPA en 2010";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25091-INV-0020-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (162813.490000002 158836.528000001,162833.082000002 158882.605999999)"
"1787";"53070-INV-0319-01";"cimetière - monument funéraire";"présent à l'IPA en 2007";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53070-INV-0319-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (110322.278999999 128801.75,110442.794 128762.401999999)"
"1788";"25091-INV-0117-01";"habitation";"présent à l'IPA en 2010";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25091-INV-0117-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (161309.204000004 155380.638999999,161315.553999998 155401.699999999)"
"1789";"62121-INV-0028-02";"ferme - habitation";"présent à l'IPM en 1980 présent à l'IPA en 2010";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62121-INV-0028-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (226433.449000001 138049.745999999,226437.233999997 138058.050000001,226439.919 138063.934999999,226442.140000001 138068.050000001,226444.719999999 138073.443)"
"1790";"53070-INV-0138-01";"pavillon";"présent à l'IPA en 2007";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53070-INV-0138-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (111957.369999997 131277.039999999,111960.600000002 131302.920000002)"
"1791";"62063-INV-1935-02";"parc (Parc de la Boverie)";"présent à l'IPM en 1974 présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-1935-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (235354.739 147165.182,235376.774999999 147134.993000001,235436.079000004 147267.658,235441.630000003 147134.625,235615.041000001 146639.145)"
"1792";"62063-INV-0702-02";"habitation - magasin";"présent à l'IPM en 1974 présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-0702-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (235335.147 149050.502,235339.379000001 149050.973000001)"
"1793";"53070-INV-0402-01";"ferme";"présent à l'IPA en 2007";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53070-INV-0402-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (106158.464000002 133888.388,106144.623999998 133867.988000002)"
"1794";"25091-INV-0007-02";"chapelle funéraire - cimetière";"présent à l'IPM en 1973 présent à l'IPA en 2010";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25091-INV-0007-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (161380.773999996 156490.620999999,161410.406999998 156477.498)"
"1795";"62096-INV-0123-01";"";"présent à l'IPA en 2009";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62096-INV-0123-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (229775.397 143401.640999999,229781.535999998 143403.756999999,229787.038999997 143405.451000001,229791.272 143436.566,229793.388999999 143407.991,229797.199000001 143438.894000001,229803.972000003 143441.011,229810.321999997 143442.916000001,229811.380999997 143413.493999999,229815.825999998 143445.032000002,229817.730999999 143415.822000001,229821.541000001 143447.149,229823.022 143417.727000002,229828.949000001 143420.478999998,229833.817000002 143451.381999999,229839.744000003 143453.499000002,229843.342 143417.092,229849.692000002 143419.421)"
"1796";"62063-INV-2397-01";"habitation";"présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62063-INV-2397-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (235039.861000001 147258.245000001,235041.127999999 147250.914999999)"
"1646";"92087-INV-0089-02";"dépendance - habitation";"présent à l'IPM en 1975 présent à l'IPA en 2004";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92087-INV-0089-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (173917.718000002 110867.408,173928.663000003 110861.504000001)"
"2052";"62009-INV-0061-01";"";"présent à l'IPM en 1980";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62009-INV-0061-01";"";"2026-03-24T00:00:00";"MULTIPOINT (239894.640000001 130869.956999999,239931.814000003 130869.956999999)"
"2053";"63049-INV-0021-01";"";"présent à l'IPM en 1985";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/63049-INV-0021-01";"";"2026-03-24T00:00:00";"MULTIPOINT (269865.990000002 123748.146000002,269872.604999997 123733.594000001)"
"2054";"63049-INV-0047-01";"";"présent à l'IPM en 1985";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/63049-INV-0047-01";"";"2026-03-24T00:00:00";"MULTIPOINT (268192.831 125403.276000001,268207.012000002 125382.956)"
"2055";"63049-INV-0065-01";"";"présent à l'IPM en 1985";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/63049-INV-0065-01";"";"2026-03-24T00:00:00";"MULTIPOINT (268400.211999998 125146.616,268403.810000002 125147.568999998)"
"2056";"91114-INV-0248-01";"";"présent à l'IPM en 1996";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/91114-INV-0248-01";"";"2026-03-24T00:00:00";"MULTIPOINT (205287.526000001 88902.9120000005,205297.927000001 88906.9010000005)"
"2057";"92142-INV-0046-01";"";"présent à l'IPM en 1975";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92142-INV-0046-01";"";"2026-03-24T00:00:00";"MULTIPOINT (171888.424999997 138341.192000002,171916.577 138391.568999998)"
"2058";"92142-INV-0102-01";"";"présent à l'IPM en 1975";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92142-INV-0102-01";"";"2026-03-24T00:00:00";"MULTIPOINT (177748.842 141252.344000001,177772.255000003 141241.339000002,177790.986000001 141244.383000001,177808.311999999 141241.339000002)"
